Date,Open,High,Low,Close,Adj Close,Volume
2008-09-12,32.8873,33.6677,32.5614,33.6142,33.6142,481709.57372074
2008-09-15,32.2356,32.6704,31.3323,31.7799,31.7799,769249.09600282
2008-09-16,30.8619,34.0362,29.9348,33.7093,33.7093,893226.45979813
2008-09-17,33.1299,33.5003,31.9265,32.4079,32.4079,757803.5715264
2008-09-18,32.6476,32.706,30.2774,31.1698,31.1698,1681820.6730353
2008-09-19,33.533,35.1771,31.46,32.6981,32.6981,1615111.3180881
2008-09-22,32.811,34.3303,32.3821,32.6049,32.6049,795174.17821708
2008-09-23,32.6892,33.8162,31.9533,32.2088,32.2088,896260.49305956
2008-09-24,32.3296,33.1141,30.4577,30.9054,30.9054,742659.65642215
2008-09-25,31.1164,31.1243,29.7892,30.1833,30.1833,932247.86328829
2008-09-26,29.5405,29.9585,28.8601,29.8328,29.8328,820480.33783926
2008-09-29,29.2821,29.2821,27.5736,28.4055,28.4055,795207.49705157
2008-09-30,28.983,28.983,27.9697,28.5522,28.5522,760519.56136775
2008-10-01,28.2689,28.8789,27.9163,28.5175,28.5175,499357.44971961
2008-10-02,28.157,28.2877,27.0943,27.4646,27.4646,872250.73899736
2008-10-03,27.8638,28.3056,26.4425,26.4425,26.4425,686986.9129827
2008-10-06,25.7799,27.0675,24.7598,26.7337,26.7337,929502.59325906
2008-10-07,27.3429,27.3844,24.9421,24.9421,24.9421,987519.77105227
2008-10-08,24.3458,26.3227,24.3458,25.5759,25.5759,1642064.2358631
2008-10-09,25.7799,26.3999,24.9836,25.1035,25.1035,1747045.8253554
2008-10-10,23.695,26.6376,23.5188,25.9592,25.9592,1311043.6345781
2008-10-13,26.8456,28.3332,26.7258,28.3332,28.3332,820354.13013287
2008-10-14,29.084,29.1632,25.7393,26.287,26.287,1191613.7868592
2008-10-15,25.7987,25.9176,23.599,23.7911,23.7911,1220265.965193
2008-10-16,23.8259,25.4402,23.8089,25.05,25.05,1406526.3272573
2008-10-17,24.5458,26.811,24.5003,25.6195,25.6195,1004838.4973529
2008-10-20,25.8938,26.7426,25.4878,26.5446,26.5446,450966.38610761
2008-10-21,26.1336,26.7773,25.4472,25.5393,25.5393,648245.18576988
2008-10-22,24.1576,25.9176,23.4207,25.25,25.25,1658620.6676172
2008-10-23,24.845,25.9028,23.501,24.5974,24.5974,1224201.6263088
2008-10-24,22.8889,24.6825,22.8621,23.0939,23.0939,1115711.4625791
2008-10-27,22.7443,23.6693,21.8855,21.8855,21.8855,704304.62962168
2008-10-28,22.8007,26.3138,21.5408,23.6406,23.6406,896680.51230641
2008-10-29,23.6237,25.6195,23.2999,24.4587,24.4587,976795.14499472
2008-10-30,25.0232,25.3759,23.6237,24.012,24.012,938904.56255374
2008-10-31,23.9872,25.6105,23.8437,25.5937,25.5937,872859.56497295
2008-11-03,25.4472,26.2702,25.1619,25.7987,25.7987,516452.03113371
2008-11-04,26.2009,26.2009,24.9916,25.3501,25.3501,514687.14256766
2008-11-05,24.9747,24.9836,23.4009,23.4465,23.4465,646146.09919733
2008-11-06,23.1899,23.291,22.3936,22.5115,22.5115,859931.85719277
2008-11-07,22.7343,23.4732,22.6056,22.9829,22.9829,405313.52489328
2008-11-10,23.1721,23.7743,22.2025,22.3838,22.3838,463961.7412184
2008-11-11,22.1589,22.1946,21.2586,21.5666,21.5666,583505.68070391
2008-11-12,21.113,21.2665,20.0048,20.0741,20.0741,421838.65713618
2008-11-13,20.2118,20.7693,18.416,20.6494,20.6494,765055.97116597
2008-11-14,20.392,20.8724,19.6095,19.6957,19.6957,629953.14563763
2008-11-17,19.559,19.9632,19.3094,19.4561,19.4561,941555.93404942
2008-11-18,19.4471,20.2721,19.3262,20.186,20.186,592528.01721778
2008-11-19,19.9087,20.3137,17.7218,17.7564,17.7564,726527.28256151
2008-11-20,17.5841,18.2298,16.9254,17.0701,17.0701,1075988.3442415
2008-11-21,17.3444,18.7231,17.0027,18.6746,18.6746,1271140.7964666
2008-11-24,18.7162,19.6621,18.3645,19.1381,19.1381,937092.21989009
2008-11-25,19.6868,21.2854,19.5075,21.1368,21.1368,758171.08836739
2008-11-26,20.6426,23.3683,20.6426,23.1641,23.1641,731745.21397419
2008-11-28,23.0682,24.5458,23.0265,23.7208,23.7208,431233.5587993
2008-12-01,22.7948,23.3919,21.6112,21.6785,21.6785,900910.99462435
2008-12-02,22.0301,22.9572,21.6379,22.7948,22.7948,538847.33621588
2008-12-03,22.4026,23.6862,22.0579,23.3425,23.3425,517491.98263431
2008-12-04,23.0454,24.1011,22.5195,23.1196,23.1196,770185.05235335
2008-12-05,22.8106,23.7664,22.15,23.6337,23.6337,646823.58216519
2008-12-08,24.426,26.9119,24.426,26.3801,26.3801,1119292.7324554
2008-12-09,26.0998,27.3765,25.7126,26.2375,26.2375,1110299.6761294
2008-12-10,26.4079,27.1219,25.7552,26.0295,26.0295,602339.90914278
2008-12-11,25.7552,25.7621,22.7096,23.3603,23.3603,861554.38346603
2008-12-12,22.6838,24.2032,22.1332,24.2032,24.2032,791891.76818949
2008-12-15,24.1338,24.5548,23.5831,24.2032,24.2032,533857.58833634
2008-12-16,24.4913,24.5637,23.1295,23.7386,23.7386,988807.08965738
2008-12-17,23.5752,26.2009,23.3603,25.6027,25.6027,800667.74726051
2008-12-18,25.772,26.3386,24.8262,25.2857,25.2857,711627.70557682
2008-12-19,25.3343,27.4032,24.7181,27.4032,27.4032,2060372.1062056
2008-12-22,26.8169,27.1279,25.2233,25.7205,25.7205,1619021.7376626
2008-12-23,25.9949,27.0358,25.2144,25.3501,25.3501,743334.11040507
2008-12-24,25.358,25.9344,25.2936,25.8057,25.8057,229616.24302242
2008-12-26,25.8503,26.3999,25.6938,26.3138,26.3138,397813.75814921
2008-12-29,26.4762,26.6148,25.6938,26.1166,26.1166,569867.17112139
2008-12-30,26.287,26.8704,25.8938,26.8615,26.8615,731549.33961389
2008-12-31,26.9288,28.149,26.8535,27.7142,27.7142,556093.36687763
2009-01-02,27.7727,28.8523,27.1368,28.6997,28.6997,529035.44429088
2009-01-05,28.4155,29.3069,28.3748,29.0593,29.0593,918179.23784242
2009-01-06,29.0078,30.0111,29.0008,29.608,29.608,756195.18051627
2009-01-07,29.0771,29.2821,28.2788,28.5353,28.5353,731148.50393842
2009-01-08,28.3897,28.7334,27.9074,28.6681,28.6681,705537.42649763
2009-01-09,28.6501,28.6681,27.1368,27.8053,27.8053,516195.57707434
2009-01-12,27.7727,27.7727,26.2276,26.7515,26.7515,570477.00675863
2009-01-13,26.7337,27.0012,25.878,26.1751,26.1751,904458.94566617
2009-01-14,26.3138,26.3138,24.5786,25.0232,25.0232,1136920.4152213
2009-01-15,24.9747,25.5393,24.0209,25.3501,25.3501,906338.93566045
2009-01-16,25.67,26.2009,24.7331,26.1424,26.1424,757886.36378179
2009-01-20,25.6432,25.9859,24.0724,24.1666,24.1666,571484.64908639
2009-01-21,24.4012,24.7419,23.3256,24.632,24.632,753257.06511168
2009-01-22,24.4507,24.7093,23.5188,23.9328,23.9328,767333.76785076
2009-01-23,23.4108,24.2695,23.4009,23.8535,23.8535,704361.17067415
2009-01-26,23.9952,24.7984,23.8357,24.2537,24.2537,852688.54450807
2009-01-27,24.4191,25.2332,24.2695,25.1035,25.1035,473152.69122801
2009-01-28,25.7304,26.3138,25.6432,26.1336,26.1336,465369.20955999
2009-01-29,25.6938,26.1336,24.4913,24.7181,24.7181,832774.98776422
2009-01-30,24.7677,24.7756,23.7822,24.1269,24.1269,638984.56910635
2009-02-02,23.7822,24.632,23.3256,24.2437,24.2437,803416.04627469
2009-02-03,24.3746,25.1292,23.6594,24.7093,24.7093,968375.57648653
2009-02-04,24.9421,25.3501,24.2111,24.2863,24.2863,782788.65874353
2009-02-05,24.0289,25.7462,23.8991,25.1619,25.1619,973297.67703544
2009-02-06,25.1718,26.3227,25.1461,25.6105,25.6105,776054.21553096
2009-02-09,25.4719,25.9028,25.0163,25.6858,25.6858,539960.99301699
2009-02-10,25.4719,26.0127,24.0724,24.4587,24.4587,998260.55169625
2009-02-11,24.4666,24.6657,23.6594,24.0655,24.0655,489988.79925943
2009-02-12,23.4009,24.2111,22.8106,24.111,24.111,654934.19420815
2009-02-13,23.7119,24.2289,22.7343,23.7991,23.7991,930633.41430825
2009-02-17,23.2256,23.7208,22.4857,23.3177,23.3177,1238414.6333708
2009-02-18,23.6505,23.7743,22.768,22.8889,22.8889,1346912.8743937
2009-02-19,23.0682,23.7822,22.6056,22.6214,22.6214,741488.44890692
2009-02-20,22.3125,22.6917,21.113,22.5898,22.5898,1098728.9536082
2009-02-23,22.5353,22.7948,21.532,21.6191,21.6191,702643.73620569
2009-02-24,21.7558,22.768,21.6627,22.6492,22.6492,809085.29644539
2009-02-25,23.0454,23.3861,22.3313,22.7858,22.7858,892418.73047728
2009-02-26,23.1295,23.1295,22.1946,22.3065,22.3065,772178.12445254
2009-02-27,21.7647,22.6749,21.6281,22.2253,22.2253,972017.4260619
2009-03-02,21.738,22.0668,20.596,20.8198,20.8198,852681.47687651
2009-03-03,21.1972,21.5746,20.5217,20.7169,20.7169,6084897.5825939
2009-03-04,20.7793,22.2183,20.7793,21.952,21.952,1438988.9686621
2009-03-05,21.5567,21.8162,20.3553,20.6742,20.6742,1011979.8342108
2009-03-06,20.801,21.0794,20.1434,20.8288,20.8288,918739.60005877
2009-03-09,20.4266,21.113,20.3652,20.4861,20.4861,1054125.1308494
2009-03-10,20.7693,22.3392,20.7693,22.3313,22.3313,719425.32250796
2009-03-11,22.5115,22.8542,22.0222,22.4264,22.4264,1191668.3085883
2009-03-12,22.1856,22.8196,21.5666,22.6392,22.6392,1344742.1018439
2009-03-13,22.5719,22.7443,21.3953,21.73,21.73,954528.06694224
2009-03-16,22.3213,22.3213,21.4231,21.6469,21.6469,710820.98591763
2009-03-17,21.4646,21.8083,20.701,21.5746,21.5746,1055853.671596
2009-03-18,21.6697,22.872,21.0506,22.5966,22.5966,1334614.1858221
2009-03-19,22.768,22.9829,21.9272,22.1332,22.1332,694734.04683129
2009-03-20,22.2025,22.2025,20.9496,21.3012,21.3012,829632.92070611
2009-03-23,21.943,23.5515,21.5934,23.492,23.492,903703.71875118
2009-03-24,23.1543,23.3603,22.5966,22.6214,22.6214,826247.52519011
2009-03-25,22.7512,24.3824,22.6214,23.8259,23.8259,1696287.1051717
2009-03-26,24.012,25.1461,23.8991,25.1461,25.1461,1018269.0166353
2009-03-27,25.0589,25.0856,24.1844,24.2775,24.2775,1123805.9200356
2009-03-30,23.7119,23.908,22.0837,22.6838,22.6838,863797.85165468
2009-03-31,22.8452,23.1899,21.9272,22.7096,22.7096,673475.62076821
2009-04-01,22.3125,23.0265,21.6379,22.8374,22.8374,683962.97633778
2009-04-02,23.4564,25.1371,23.4465,24.3646,24.3646,797265.18749643
2009-04-03,24.3646,24.7331,24.0655,24.4587,24.4587,849348.58376637
2009-04-06,24.22,24.4429,23.6337,24.2289,24.2289,500437.78768625
2009-04-07,23.6337,23.9605,22.8007,23.1801,23.1801,772012.53994177
2009-04-08,23.3514,23.7743,22.8978,23.5098,23.5098,521276.19450248
2009-04-09,24.2032,25.3184,23.9605,25.1619,25.1619,713223.98064715
2009-04-13,24.7181,25.25,24.2615,24.9609,24.9609,727571.27270871
2009-04-14,24.6578,24.9163,23.9416,24.3458,24.3458,534290.73318464
2009-04-15,24.1438,25.3937,23.9248,24.3299,24.3299,782981.50411888
2009-04-16,24.5884,24.8262,23.8625,24.4587,24.4587,1131001.7786228
2009-04-17,24.5191,25.2045,24.1011,24.529,24.529,997247.86106024
2009-04-20,23.9783,24.2359,22.6392,23.4732,23.4732,959721.76647529
2009-04-21,23.3177,24.8262,23.3177,24.7836,24.7836,1060700.0475211
2009-04-22,22.7017,26.4525,22.7017,25.5481,25.5481,1732086.6783332
2009-04-23,25.7393,26.0731,24.6925,25.4976,25.4976,1326228.9458101
2009-04-24,25.6195,28.0143,25.2144,27.6974,27.6974,1739563.2228594
2009-04-27,26.9051,27.7975,26.6921,27.0606,27.0606,1146193.1478246
2009-04-28,26.3048,27.3359,26.2959,26.9209,26.9209,606504.76345341
2009-04-29,26.9209,27.8153,26.6376,27.5567,27.5567,645677.61619123
2009-04-30,27.8906,28.2788,27.3111,27.3695,27.3695,804673.07503026
2009-05-01,27.3111,27.3607,26.9467,27.23,27.23,606597.6523253
2009-05-04,27.5379,28.3244,27.2656,28.3244,28.3244,592892.50507382
2009-05-05,28.149,28.5175,27.3269,27.7479,27.7479,784458.63911439
2009-05-06,28.4155,28.561,27.4646,28.3986,28.3986,1409998.5536752
2009-05-07,28.5858,28.5858,26.9467,27.1279,27.1279,652261.6198178
2009-05-08,27.421,28.5086,27.3012,28.3244,28.3244,708908.68675052
2009-05-11,27.9619,28.0579,27.2755,27.3765,27.3765,404296.79561066
2009-05-12,27.4716,27.8153,26.4336,26.9467,26.9467,477402.35711732
2009-05-13,26.5178,26.5178,25.5481,26.184,26.184,1107049.5752747
2009-05-14,26.3138,26.7515,25.7899,26.1336,26.1336,600292.31531444
2009-05-15,26.0295,27.1031,25.9106,26.3623,26.3623,808253.33524492
2009-05-18,26.6238,27.2121,26.4762,27.0516,27.0516,914625.2288307
2009-05-19,27.0675,27.431,26.6643,26.7773,26.7773,694443.26427578
2009-05-20,27.0516,27.3201,25.7621,25.8681,25.8681,675614.08414517
2009-05-21,25.5581,25.7987,24.845,25.2857,25.2857,591811.15744553
2009-05-22,25.358,25.358,24.5102,24.6142,24.6142,453883.29861753
2009-05-26,24.4587,25.9344,24.2289,25.6611,25.6611,555909.60845714
2009-05-27,25.6938,26.0998,25.1213,25.258,25.258,679422.52789297
2009-05-28,25.4878,25.5244,24.0477,25.5155,25.5155,772329.5737002
2009-05-29,25.5293,26.6743,25.5293,26.6148,26.6148,1064886.1047264
2009-06-01,27.0278,28.0223,26.8169,27.6528,27.6528,465321.75546239
2009-06-02,27.4488,28.9672,27.2923,28.9483,28.9483,727482.42248342
2009-06-03,28.5769,29.3782,28.3897,29.1197,29.1197,977661.43469133
2009-06-04,29.2573,29.4614,28.5858,28.9672,28.9672,554199.24162024
2009-06-05,29.4356,29.4356,28.7918,29.0256,29.0256,524218.34855367
2009-06-08,28.7492,29.3782,28.561,29.084,29.084,300754.98363281
2009-06-09,29.0493,29.2316,28.8601,29.1197,29.1197,501129.40591723
2009-06-10,29.4118,29.7803,28.5769,29.1197,29.1197,478580.6322641
2009-06-11,29.2405,29.4356,28.6601,29.1632,29.1632,497523.90416129
2009-06-12,29.0434,29.0434,28.3897,28.9483,28.9483,418476.48383815
2009-06-15,28.366,28.6323,27.634,27.943,27.943,410311.35006603
2009-06-16,27.9975,28.3897,27.3429,27.4568,27.4568,535190.34171574
2009-06-17,27.3429,27.6796,26.5178,27.0516,27.0516,512915.18637005
2009-06-18,26.9932,27.0764,26.3999,26.6148,26.6148,390541.16527662
2009-06-19,26.8961,27.1031,26.2465,26.5446,26.5446,967539.57663945
2009-06-22,26.3386,26.4336,25.8938,26.0909,26.0909,517173.93921422
2009-06-23,26.2465,26.6475,25.8057,26.5446,26.5446,522284.84649189
2009-06-24,26.8961,27.5914,26.4168,26.9754,26.9754,458940.69382769
2009-06-25,26.9754,28.0658,26.8456,27.8311,27.8311,755272.3497672
2009-06-26,27.7569,27.8816,27.3607,27.431,27.431,383281.6980055
2009-06-29,27.3269,28.0065,27.3111,27.9351,27.9351,688790.16869149
2009-06-30,27.838,28.1232,27.431,27.5567,27.5567,646284.42284352
2009-07-01,27.8242,27.8242,27.221,27.2656,27.2656,822171.52110478
2009-07-02,26.8961,27.4568,26.6238,27.3111,27.3111,504403.73865161
2009-07-06,26.9932,27.2556,26.4623,26.6921,26.6921,520531.06420399
2009-07-07,26.6475,26.7258,26.287,26.3296,26.3296,543768.42710314
2009-07-08,26.4425,26.6307,25.8681,26.2009,26.2009,527764.28027219
2009-07-09,26.3623,26.4336,25.8057,26.0998,26.0998,533216.45318791
2009-07-10,25.9859,26.6743,25.9176,26.5624,26.5624,279032.11321025
2009-07-13,26.6148,27.1527,25.9691,27.1368,27.1368,265122.00464359
2009-07-14,27.0447,27.8053,26.6376,27.6628,27.6628,717175.7963494
2009-07-15,28.0223,29.0929,28.0223,29.0008,29.0008,823788.99906978
2009-07-16,28.7086,29.7803,28.6779,29.6168,29.6168,521049.02063099
2009-07-17,29.6168,30.6737,29.4356,30.3656,30.3656,862644.81804917
2009-07-20,30.5182,31.3165,30.4577,30.9302,30.9302,563157.9694501
2009-07-21,31.1876,31.2837,29.1712,30.2606,30.2606,1241942.3911796
2009-07-22,30.8341,30.8619,29.1712,29.5059,29.5059,1214756.2415631
2009-07-23,29.5663,30.8885,29.2216,30.1833,30.1833,694369.55897526
2009-07-24,29.806,30.4666,29.3069,30.3913,30.3913,527081.74899607
2009-07-27,30.1755,30.4577,29.806,30.2507,30.2507,486948.70802808
2009-07-28,29.9962,30.4666,29.6951,29.8823,29.8823,431077.06124338
2009-07-29,29.4266,30.0031,29.2751,29.9179,29.9179,324005.47213342
2009-07-30,30.2696,30.4666,29.7367,29.8328,29.8328,515153.60625045
2009-07-31,29.9348,30.4161,29.7971,29.909,29.909,388115.95799078
2009-08-03,30.2696,30.4746,29.8426,30.4746,30.4746,599881.38302245
2009-08-04,30.331,30.844,29.9863,30.5855,30.5855,644080.33145925
2009-08-05,30.6737,30.7678,29.7803,30.1567,30.1567,244315.90700021
2009-08-06,30.4577,30.4666,29.8248,30.0487,30.0487,439064.49456492
2009-08-07,30.4251,30.8885,30.2171,30.7925,30.7925,576525.88971013
2009-08-10,30.5855,30.5855,29.806,30.1993,30.1993,299839.22051529
2009-08-11,30.0487,30.116,29.4118,29.6782,29.6782,228932.70208465
2009-08-12,29.8912,30.6133,29.705,30.225,30.225,276065.72727944
2009-08-13,30.5003,30.6221,29.608,30.6033,30.6033,244635.96974359
2009-08-14,30.5677,30.5677,29.4118,29.8159,29.8159,209562.34330906
2009-08-17,29.1197,29.2316,28.6997,28.9572,28.9572,261244.90390353
2009-08-18,29.1276,29.7456,28.9672,29.6951,29.6951,216202.88798809
2009-08-19,29.4356,30.0111,29.188,29.7615,29.7615,209734.9954514
2009-08-20,29.5584,30.3488,29.5584,30.1567,30.1567,441474.556926
2009-08-21,30.5092,31.0341,30.2962,30.9212,30.9212,285071.90920689
2009-08-24,31.2659,31.7363,30.6133,31.6423,31.6423,611064.39546959
2009-08-25,31.675,32.5168,31.568,31.9265,31.9265,455322.06647028
2009-08-26,31.8047,32.4376,31.2837,31.7799,31.7799,401660.56903974
2009-08-27,31.9939,32.0028,31.0421,31.5928,31.5928,287514.28074081
2009-08-28,31.9533,32.1464,31.2837,31.8216,31.8216,259168.0298873
2009-08-31,31.568,31.6156,30.6133,30.7925,30.7925,328737.75629194
2009-09-01,30.741,32.0969,30.2606,30.5003,30.5003,517634.3449271
2009-09-02,30.7024,30.7846,30.1418,30.3567,30.3567,635908.13005558
2009-09-03,30.5429,30.7103,29.9179,30.5092,30.5092,430313.75703518
2009-09-04,30.75,30.75,30.1062,30.331,30.331,469071.63883442
2009-09-08,30.6489,30.8965,30.1062,30.3983,30.3983,811340.88057386
2009-09-09,30.3825,30.3825,29.7971,30.0111,30.0111,781275.17592859
2009-09-10,30.0655,30.5677,29.7703,30.5528,30.5528,560538.90712725
2009-09-11,30.9133,31.4521,30.75,31.151,31.151,895196.30967935
2009-09-14,30.8965,31.5413,30.6221,31.2837,31.2837,397645.14465348
2009-09-15,31.5413,31.7463,31.161,31.5759,31.5759,333426.62499945
2009-09-16,31.6156,32.3207,31.4521,32.294,32.294,560998.30317848
2009-09-17,32.1385,32.6397,31.8304,31.9443,31.9443,307114.84237283
2009-09-18,32.1919,32.4327,31.7195,32.3999,32.3999,772124.61238503
2009-09-21,32.1315,32.4653,31.6244,32.1919,32.1919,278025.48054414
2009-09-22,32.3643,32.5515,31.6244,31.6512,31.6512,427598.77685548
2009-09-23,31.7542,31.9206,30.9826,31.3243,31.3243,621033.79461216
2009-09-24,31.3501,31.7701,31.05,31.3412,31.3412,510929.18190242
2009-09-25,31.2511,31.6156,30.6737,30.9648,30.9648,366278.99580164
2009-09-28,31.0005,31.7631,30.8965,31.3501,31.3501,195336.21064563
2009-09-29,31.3323,31.9533,31.0757,31.6156,31.6156,546634.8565305
2009-09-30,31.7116,31.8304,30.5776,31.0005,31.0005,408433.37939506
2009-10-01,30.7588,30.956,29.7367,29.7615,29.7615,448659.30923494
2009-10-02,29.4712,29.8654,28.9483,28.9672,28.9672,549811.25208474
2009-10-05,29.2751,29.7615,28.9672,29.5327,29.5327,379721.63102387
2009-10-06,29.8159,30.1755,29.4544,29.7367,29.7367,367817.72015786
2009-10-07,29.5881,29.8248,29.0493,29.498,29.498,450240.4393805
2009-10-08,29.608,30.7252,29.608,30.3656,30.3656,754316.20018364
2009-10-09,30.2171,30.7846,30.0299,30.2606,30.2606,265404.70990589
2009-10-12,30.4082,30.6647,30.1339,30.3122,30.3122,323867.14848722
2009-10-13,30.1903,30.5182,29.9685,30.2091,30.2091,569766.20495629
2009-10-14,30.5855,30.7588,30.2329,30.6399,30.6399,196425.63556712
2009-10-15,30.5092,31.1243,30.3735,30.9926,30.9926,326663.91126066
2009-10-16,30.8064,31.2253,30.4251,31.161,31.161,756301.19498963
2009-10-19,31.1332,31.9018,31.0599,31.7116,31.7116,865664.71604749
2009-10-20,31.5858,31.7363,31.0926,31.2837,31.2837,1243497.2701222
2009-10-21,31.4699,31.7542,30.0794,30.3825,30.3825,911933.47086897
2009-10-22,30.4666,31.2253,29.9179,30.844,30.844,591512.29759682
2009-10-23,30.8064,31.258,30.4488,30.6925,30.6925,856694.88193948
2009-10-26,30.6558,31.3243,30.3913,30.5954,30.5954,770042.69006055
2009-10-27,30.734,30.8885,30.1993,30.3735,30.3735,511915.6213355
2009-10-28,30.0892,30.3913,29.195,29.3534,29.3534,665212.54981594
2009-10-29,29.5753,30.0111,29.402,29.6872,29.6872,774452.89215238
2009-10-30,29.6436,29.6872,28.8601,28.8978,28.8978,578281.69132133
2009-11-02,29.1444,29.6951,28.4581,29.18,29.18,784224.39761134
2009-11-03,28.9057,30.4666,28.9057,30.3913,30.3913,894132.12629913
2009-11-04,30.534,31.3165,30.2962,30.9302,30.9302,1598191.4081396
2009-11-05,31.2511,32.0394,31.1798,31.7295,31.7295,539478.37474779
2009-11-06,31.568,32.0296,31.2837,31.9681,31.9681,355023.28771564
2009-11-09,32.1236,32.6802,32.081,32.6119,32.6119,346173.60334409
2009-11-10,32.4475,32.8962,32.2356,32.6644,32.6644,493784.11740577
2009-11-11,32.8199,33.223,32.6644,32.9962,32.9962,438331.48020624
2009-11-12,32.9962,33.2438,32.4148,32.5515,32.5515,370870.93699067
2009-11-13,32.5783,33.0685,32.081,33.0121,33.0121,422270.79232284
2009-11-16,33.1636,34.3303,33.1636,34.1907,34.1907,697215.7951696
2009-11-17,34.0193,34.3135,33.8242,33.9529,33.9529,713335.04342876
2009-11-18,34.0193,34.1134,33.3934,33.6855,33.6855,392080.89929449
2009-11-19,33.429,33.5568,32.5268,32.8714,32.8714,294890.86876345
2009-11-20,32.7595,33.2161,32.706,33.1042,33.1042,457123.30285578
2009-11-23,33.6142,34.0104,33.0863,33.2507,33.2507,345835.36669099
2009-11-24,33.223,33.2507,32.4822,32.6119,32.6119,473540.40130201
2009-11-25,32.5436,33.2299,32.3921,33.1982,33.1982,518655.11285633
2009-11-27,32.2782,32.7595,32.1058,32.5168,32.5168,193918.64568754
2009-11-30,32.508,32.508,31.6344,31.8582,31.8582,451034.03343823
2009-12-01,32.1633,32.5346,32.0622,32.1731,32.1731,389398.22828762
2009-12-02,32.1236,32.4327,31.8582,32.0464,32.0464,618110.82413234
2009-12-03,32.0712,32.3554,31.8216,31.9771,31.9771,267222.1008778
2009-12-04,32.4327,33.1478,32.1236,32.4822,32.4822,552733.21290291
2009-12-07,32.508,32.6644,31.8919,31.9206,31.9206,414632.70193256
2009-12-08,31.7116,31.9107,31.3243,31.5155,31.5155,296044.91203061
2009-12-09,31.46,31.7968,31.2055,31.7017,31.7017,306543.37387833
2009-12-10,31.7879,32.0712,31.3243,31.7542,31.7542,387476.84216566
2009-12-11,31.8216,32.3821,31.6344,32.1999,32.1999,429839.21605918
2009-12-14,32.3554,32.6119,32.2544,32.6119,32.6119,320949.22631566
2009-12-15,32.4653,33.0219,32.0622,32.9626,32.9626,492073.75056886
2009-12-16,33.0685,33.6142,32.8437,33.533,33.533,633500.0870178
2009-12-17,33.332,33.8727,33.0121,33.8638,33.8638,607303.4058194
2009-12-18,33.8638,34.3471,33.8638,34.3303,34.3303,1386960.0941213
2009-12-21,34.4383,34.4383,33.533,33.7093,33.7093,440185.21899759
2009-12-22,33.84,34.3204,33.8162,34.0362,34.0362,285251.62898078
2009-12-23,34.0728,34.3303,33.84,34.2174,34.2174,324518.38025215
2009-12-24,34.2699,35.2801,34.1213,34.983,34.983,215774.79144804
2009-12-28,35.0237,35.2029,34.3729,34.4828,34.4828,258263.37304795
2009-12-29,34.4551,34.4551,34.0193,34.1569,34.1569,231418.48906956
2009-12-30,33.9441,34.3303,33.8162,33.9619,33.9619,185241.61345834
2009-12-31,34.0282,34.1313,33.5083,33.5083,33.5083,245759.72316121
2010-01-04,33.7361,34.3392,33.5251,34.3392,34.3392,441967.27181171
2010-01-05,34.1817,34.473,33.7906,33.84,33.84,388625.83712457
2010-01-06,33.9173,34.4383,33.533,33.7004,33.7004,614225.64609906
2010-01-07,33.7906,34.7056,33.6489,33.9757,33.9757,546564.18021493
2010-01-08,34.0015,34.7156,33.9847,34.5433,34.5433,420768.41578605
2010-01-11,34.7572,34.7572,34.4115,34.6225,34.6225,291586.24617953
2010-01-12,34.4304,34.6651,33.7638,34.0877,34.0877,244924.73297579
2010-01-13,34.2956,34.2956,33.5251,34.1996,34.1996,331979.77985349
2010-01-14,34.1996,34.2788,33.8905,33.9926,33.9926,527879.38170041
2010-01-15,34.045,34.3967,33.6578,33.6855,33.6855,397524.99491701
2010-01-19,33.5469,34.4828,33.5469,34.4304,34.4304,333496.29165338
2010-01-20,34.1213,34.1817,33.4389,33.8162,33.8162,263787.2319409
2010-01-21,33.7638,33.84,33.3844,33.5171,33.5171,342173.32388259
2010-01-22,33.5171,34.4115,33.4032,33.6142,33.6142,481658.08097654
2010-01-25,33.8727,34.1569,33.4112,33.9619,33.9619,261157.06333989
2010-01-26,33.7638,34.1569,33.6677,33.8905,33.8905,232003.08316553
2010-01-27,33.7281,34.0362,33.5003,33.8905,33.8905,705404.15115969
2010-01-28,33.8985,34.0629,33.5083,33.64,33.64,651608.36872956
2010-01-29,33.7459,34.054,32.8021,32.8021,32.8021,641963.07097699
2010-02-01,33.1556,33.5083,32.6644,33.1299,33.1299,634123.0482565
2010-02-02,33.3508,33.9847,33.323,33.4726,33.4726,2557895.0007052
2010-02-03,33.4032,34.5175,33.3508,34.4304,34.4304,613006.98448623
2010-02-04,34.2788,34.2788,33.5637,33.5964,33.5964,679888.99157576
2010-02-05,33.9351,35.1603,33.9351,34.7493,34.7493,941530.69250815
2010-02-08,34.876,35.1771,34.4551,34.8345,34.8345,737443.74433278
2010-02-09,35.2217,35.9744,34.983,35.3762,35.3762,681760.90427681
2010-02-10,35.3326,35.7041,34.9394,35.4386,35.4386,597140.15163983
2010-02-11,35.4218,36.1725,35.3247,36.1299,36.1299,609421.67596332
2010-02-12,35.186,36.3013,34.8423,36.2765,36.2765,818022.82138057
2010-02-16,36.4647,36.6905,36.2438,36.535,36.535,582378.89830133
2010-02-17,36.7589,36.9034,36.1804,36.9034,36.9034,461461.81897038
2010-02-18,36.744,37.1798,36.7252,37.1362,37.1362,495485.3972878
